userId,date,go2bed,asleep,wakeup,wakeup@night,waso,sleep_duration,in_bed_duration,sleep_latency,sleep_efficiency
wc58,2021-03-21,00:00:00,00:10:00,07:50:00,1,120.0,7.666666666666667,7.833333333333333,0.16666666666666666,0.9787234042553192
wc58,2021-03-22,00:10:00,00:20:00,08:30:00,0,0.0,8.166666666666666,8.333333333333334,0.16666666666666666,0.9799999999999999
wc58,2021-03-23,01:00:00,01:20:00,08:00:00,0,0.0,6.666666666666667,7.0,0.3333333333333333,0.9523809523809524
wc58,2021-03-24,23:30:00,23:40:00,08:10:00,0,0.0,8.5,8.666666666666666,0.16666666666666666,0.9807692307692308
wc58,2021-03-25,00:00:00,00:20:00,08:00:00,0,0.0,7.666666666666667,8.0,0.3333333333333333,0.9583333333333334
wc58,2021-03-26,00:10:00,00:20:00,08:00:00,0,0.0,7.666666666666667,7.833333333333333,0.16666666666666666,0.9787234042553192
wc58,2021-03-27,01:00:00,01:10:00,10:50:00,0,0.0,9.666666666666666,9.833333333333334,0.16666666666666666,0.983050847457627
wc58,2021-03-28,00:10:00,00:30:00,08:00:00,0,0.0,7.5,7.833333333333333,0.3333333333333333,0.9574468085106383
wc58,2021-03-29,00:10:00,00:20:00,07:30:00,0,0.0,7.166666666666667,7.333333333333333,0.16666666666666666,0.9772727272727274
wc58,2021-03-30,02:00:00,02:10:00,08:00:00,0,0.0,5.833333333333333,6.0,0.16666666666666666,0.9722222222222222
wc58,2021-03-31,01:00:00,01:10:00,07:50:00,0,0.0,6.666666666666667,6.833333333333333,0.16666666666666666,0.9756097560975611
wc58,2021-04-01,23:00:00,23:20:00,10:00:00,0,0.0,10.666666666666666,11.0,0.3333333333333333,0.9696969696969696
wc58,2021-04-02,00:20:00,00:40:00,08:30:00,0,0.0,7.833333333333333,8.166666666666666,0.3333333333333333,0.9591836734693878
wc58,2021-04-03,10:00:00,10:10:00,14:20:00,0,0.0,4.166666666666667,4.333333333333333,0.16666666666666666,0.9615384615384617
wc58,2021-04-04,03:08:00,03:30:00,14:00:00,0,0.0,10.5,10.866666666666667,0.36666666666666664,0.9662576687116564
wc58,2021-04-05,01:00:00,01:10:00,08:00:00,0,0.0,6.833333333333333,7.0,0.16666666666666666,0.9761904761904762
hp91,2021-03-09,00:00:00,03:00:00,10:15:00,0,0.0,7.25,10.25,3.0,0.7073170731707317
hp91,2021-03-10,02:00:00,02:30:00,11:15:00,1,30.0,8.75,9.25,0.5,0.9459459459459459
hp91,2021-03-11,01:15:00,01:30:00,08:30:00,0,0.0,7.0,7.25,0.25,0.9655172413793104
hp91,2021-03-12,01:15:00,01:40:00,08:20:00,1,10.0,6.666666666666667,7.083333333333333,0.4166666666666667,0.9411764705882354
hp91,2021-03-13,00:30:00,04:00:00,12:00:00,1,40.0,8.0,11.5,3.5,0.6956521739130435
hp91,2021-03-14,02:20:00,03:00:00,12:30:00,1,40.0,9.5,10.166666666666666,0.6666666666666666,0.9344262295081968
hp91,2021-03-15,00:30:00,01:30:00,08:20:00,1,30.0,6.833333333333333,7.833333333333333,1.0,0.8723404255319149
hp91,2021-03-16,01:00:00,01:40:00,09:40:00,1,10.0,8.0,8.666666666666666,0.6666666666666666,0.9230769230769231
hp91,2021-03-17,02:30:00,02:50:00,11:30:00,1,15.0,8.666666666666666,9.0,0.3333333333333333,0.9629629629629629
hp91,2021-03-18,01:30:00,01:50:00,08:20:00,0,0.0,6.5,6.833333333333333,0.3333333333333333,0.951219512195122
hp91,2021-03-19,01:15:00,02:00:00,09:30:00,1,15.0,7.5,8.25,0.75,0.9090909090909091
hp91,2021-03-20,01:05:00,01:20:00,10:40:00,0,0.0,9.333333333333334,9.583333333333334,0.25,0.9739130434782609
hp91,2021-03-21,02:00:00,03:15:00,10:40:00,0,0.0,7.416666666666667,8.666666666666666,1.25,0.8557692307692308
hp91,2021-03-22,00:30:00,01:00:00,08:20:00,1,10.0,7.333333333333333,7.833333333333333,0.5,0.9361702127659575
hp91,2021-03-23,01:20:00,02:00:00,09:30:00,1,40.0,7.5,8.166666666666666,0.6666666666666666,0.9183673469387755
hp91,2021-03-24,00:45:00,01:30:00,08:30:00,1,20.0,7.0,7.75,0.75,0.9032258064516129
hp91,2021-03-25,00:45:00,01:10:00,08:30:00,1,5.0,7.333333333333333,7.75,0.4166666666666667,0.9462365591397849
hp91,2021-03-26,00:30:00,00:40:00,08:30:00,0,0.0,7.833333333333333,8.0,0.16666666666666666,0.9791666666666666
hp91,2021-03-27,03:00:00,03:10:00,12:00:00,1,15.0,8.833333333333334,9.0,0.16666666666666666,0.9814814814814815
hp91,2021-03-28,01:00:00,01:30:00,08:00:00,1,10.0,6.5,7.0,0.5,0.9285714285714286
hp91,2021-03-29,01:30:00,02:30:00,08:30:00,1,5.0,6.0,7.0,1.0,0.8571428571428571
